Rank,Strategy,Asset,Timeframe,Initial_Capital_USD,Final_Capital_USD,Net_Profit_USD,roi,ROI/annum,ROI_per_annum_Percent,Total_Trades,Winning_Trades,Losing_Trades,Win_Rate_Percent,Profit_Factor,Sharpe_Ratio,Avg_Trade_Percent,Max_Drawdown,Performance_Grade,Deployment_Status,Data_Source,Time_period_checked,Time_start,time_end,fees_exchnage,Parameters,Candle_Period
438,RSI_BB_Combo,LINKUSDT,1h,10000,9146.01,-853.99,-8.54,-8.54,-8.54,66,22,44,33.33,0.8,1.8,-0.11,15.43,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
439,RSI_Divergence_Pro,LINKUSDT,1h,10000,9146.01,-853.99,-8.54,-8.54,-8.54,66,22,44,33.33,0.8,1.8,-0.11,15.43,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
440,RSI_Bullish_Divergence,LINKUSDT,1h,10000,9146.01,-853.99,-8.54,-8.54,-8.54,66,22,44,33.33,0.8,1.8,-0.11,15.43,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
441,EMA_Cluster,LINKUSDT,1h,10000,9140.34,-859.66,-8.6,-8.6,-8.6,74,24,50,32.43,0.84,2.2,-0.09,15.5,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
442,EMA_Cloud_Strategy,LINKUSDT,1h,10000,9140.34,-859.66,-8.6,-8.6,-8.6,74,24,50,32.43,0.84,2.2,-0.09,15.5,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
443,RSI_Bounce,LINKUSDT,4h,10000,9129.36,-870.64,-8.71,-8.71,-8.71,65,23,42,35.38,0.89,4.27,-0.04,33.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
444,RSI_VWAP_Trade,LINKUSDT,4h,10000,9129.36,-870.64,-8.71,-8.71,-8.71,65,23,42,35.38,0.89,4.27,-0.04,33.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
445,BB_Squeeze_Pro,LINKUSDT,4h,10000,9129.36,-870.64,-8.71,-8.71,-8.71,65,23,42,35.38,0.89,4.27,-0.04,33.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
446,VWAP_Support_Level,LINKUSDT,4h,10000,9129.36,-870.64,-8.71,-8.71,-8.71,65,23,42,35.38,0.89,4.27,-0.04,33.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
447,VWAP_Reversal,LINKUSDT,4h,10000,9129.36,-870.64,-8.71,-8.71,-8.71,65,23,42,35.38,0.89,4.27,-0.04,33.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
448,Support_Bounce,LINKUSDT,4h,10000,9129.36,-870.64,-8.71,-8.71,-8.71,65,23,42,35.38,0.89,4.27,-0.04,33.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
449,Breakout_Stochastic_ADX,LINKUSDT,1h,10000,9119.94,-880.06,-8.8,-8.8,-8.8,38,13,25,34.21,0.82,3.54,-0.18,13.25,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
450,Breakout_EMA_ADX_VWAP,LINKUSDT,1h,10000,9113.04,-886.96,-8.87,-8.87,-8.87,23,7,16,30.43,0.67,2.53,-0.37,15.56,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
451,MACD_Volume,LINKUSDT,4h,10000,9085.38,-914.62,-9.15,-9.15,-9.15,127,48,79,37.8,0.94,3.67,0.0,27.27,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
452,ADX_Volume_Trade,LINKUSDT,4h,10000,9085.38,-914.62,-9.15,-9.15,-9.15,127,48,79,37.8,0.94,3.67,0.0,27.27,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
453,VWAP_Break_Through,LINKUSDT,1h,10000,9059.19,-940.81,-9.41,-9.41,-9.41,59,18,41,30.51,0.83,2.79,-0.12,17.13,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
454,Volume_Profile,LINKUSDT,1h,10000,9059.19,-940.81,-9.41,-9.41,-9.41,59,18,41,30.51,0.83,2.79,-0.12,17.13,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
455,Day_Trade,LINKUSDT,1h,10000,9047.36,-952.64,-9.53,-9.53,-9.53,118,40,78,33.9,0.87,1.84,-0.05,16.41,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",1h
456,VWAP_ADX_Strength,LINKUSDT,1h,10000,9001.96,-998.04,-9.98,-9.98,-9.98,57,16,41,28.07,0.83,2.96,-0.13,23.75,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
457,EMA_Convergence,LINKUSDT,1h,10000,8999.57,-1000.43,-10.0,-10.0,-10.0,89,28,61,31.46,0.82,1.74,-0.09,16.9,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
458,ADX_Stochastic_BB,LINKUSDT,1h,10000,8992.67,-1007.33,-10.07,-10.07,-10.07,41,16,25,39.02,0.64,1.47,-0.24,11.65,D,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
459,Oversold_Recovery,LINKUSDT,1h,10000,8991.37,-1008.63,-10.09,-10.09,-10.09,39,12,27,30.77,0.55,1.13,-0.26,12.02,D,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
460,BB_Stochastic_Trade,LINKUSDT,1h,10000,8991.37,-1008.63,-10.09,-10.09,-10.09,39,12,27,30.77,0.55,1.13,-0.26,12.02,D,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
461,RSI_Confirmation,LINKUSDT,1h,10000,8991.37,-1008.63,-10.09,-10.09,-10.09,39,12,27,30.77,0.55,1.13,-0.26,12.02,D,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
462,Double_Bottom_Formation,LINKUSDT,1h,10000,8991.37,-1008.63,-10.09,-10.09,-10.09,39,12,27,30.77,0.55,1.13,-0.26,12.02,D,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
463,Mean_Reversion_Pro,LINKUSDT,1h,10000,8991.37,-1008.63,-10.09,-10.09,-10.09,39,12,27,30.77,0.55,1.13,-0.26,12.02,D,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
464,Supertrend_Multi_Entry,LINKUSDT,1h,10000,8989.64,-1010.36,-10.1,-10.1,-10.1,47,14,33,29.79,0.81,3.04,-0.18,16.38,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
465,Breakout_Volume_ADX,LINKUSDT,4h,10000,8987.91,-1012.09,-10.12,-10.12,-10.12,37,12,25,32.43,0.82,4.15,-0.2,26.58,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
466,Volume_Weighted_Entry,LINKUSDT,1h,10000,8984.82,-1015.18,-10.15,-10.15,-10.15,96,32,64,33.33,0.83,1.73,-0.08,17.04,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
467,ADX_EMA_VWAP_MACD,LINKUSDT,1h,10000,8962.9,-1037.1,-10.37,-10.37,-10.37,46,12,34,26.09,0.81,3.11,-0.19,19.06,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
468,BB_EMA_Pro,LINKUSDT,1h,10000,8962.4,-1037.6,-10.38,-10.38,-10.38,102,36,66,35.29,0.83,1.7,-0.08,17.26,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
469,BB_VWAP_Strategy,LINKUSDT,1h,10000,8962.4,-1037.6,-10.38,-10.38,-10.38,102,36,66,35.29,0.83,1.7,-0.08,17.26,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
470,VWAP_Trend_Pro,LINKUSDT,1h,10000,8960.74,-1039.26,-10.39,-10.39,-10.39,55,15,40,27.27,0.8,2.83,-0.15,18.63,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
471,Stochastic_KD_Cross,LINKUSDT,1h,10000,8947.63,-1052.37,-10.52,-10.52,-10.52,115,37,78,32.17,0.85,1.87,-0.07,21.78,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
472,Volume_Breakout_Pro,LINKUSDT,1h,10000,8938.33,-1061.67,-10.62,-10.62,-10.62,78,27,51,34.62,0.81,2.29,-0.11,18.04,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
473,EMA_Rainbow_Stack,LINKUSDT,1h,10000,8927.13,-1072.87,-10.73,-10.73,-10.73,71,20,51,28.17,0.79,2.24,-0.12,18.26,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
474,Volume_All_Confirm,LINKUSDT,1h,10000,8924.4,-1075.6,-10.76,-10.76,-10.76,24,7,17,29.17,0.63,2.5,-0.45,15.56,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
475,Breakout_Volume_ADX,LINKUSDT,1h,10000,8896.59,-1103.41,-11.03,-11.03,-11.03,34,11,23,32.35,0.71,2.62,-0.31,13.88,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
476,EMA_RSI_Momentum,LINKUSDT,1h,10000,8873.78,-1126.22,-11.26,-11.26,-11.26,112,37,75,33.04,0.84,1.86,-0.08,18.18,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
477,Channel_Trend_Follow,LINKUSDT,4h,10000,8868.32,-1131.68,-11.32,-11.32,-11.32,134,46,88,34.33,0.92,3.62,-0.01,28.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
478,ADX_Breakout,LINKUSDT,4h,10000,8868.32,-1131.68,-11.32,-11.32,-11.32,134,46,88,34.33,0.92,3.62,-0.01,28.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
479,Supertrend_BB_Entry,LINKUSDT,4h,10000,8849.21,-1150.79,-11.51,-11.51,-11.51,19,6,13,31.58,0.46,2.01,-0.64,11.68,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
480,VWAP_ADX_Trade,LINKUSDT,4h,10000,8832.24,-1167.76,-11.68,-11.68,-11.68,127,48,79,37.8,0.92,3.66,-0.02,27.88,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
481,Multi_Timeframe_Entry,LINKUSDT,4h,10000,8826.94,-1173.06,-11.73,-11.73,-11.73,135,48,87,35.56,0.92,3.62,-0.02,28.1,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
482,ADX_EMA_Trade,LINKUSDT,4h,10000,8826.94,-1173.06,-11.73,-11.73,-11.73,135,48,87,35.56,0.92,3.62,-0.02,28.1,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
483,Aggressive_Growth,LINKUSDT,1h,10000,8741.24,-1258.76,-12.59,-12.59,-12.59,25,7,18,28.0,0.58,2.47,-0.52,15.56,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",1h
484,RSI_Recovery,LINKUSDT,1h,10000,8696.95,-1303.05,-13.03,-13.03,-13.03,121,39,82,32.23,0.82,1.83,-0.09,19.91,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
485,VWAP_Break_Pro,LINKUSDT,1h,10000,8683.32,-1316.68,-13.17,-13.17,-13.17,62,18,44,29.03,0.78,2.73,-0.19,21.81,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
486,MACD_Histogram_Trade,LINKUSDT,1h,10000,8631.12,-1368.88,-13.69,-13.69,-13.69,107,37,70,34.58,0.81,1.88,-0.11,20.3,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
487,RSI_Trend_Trade,LINKUSDT,4h,10000,8600.97,-1399.03,-13.99,-13.99,-13.99,160,58,102,36.25,0.91,3.36,-0.03,29.78,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",4h
488,Supertrend_Cluster,LINKUSDT,4h,10000,8590.43,-1409.57,-14.1,-14.1,-14.1,136,47,89,34.56,0.9,3.61,-0.04,28.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
489,VWAP_EMA_Strength,LINKUSDT,4h,10000,8590.43,-1409.57,-14.1,-14.1,-14.1,136,47,89,34.56,0.9,3.61,-0.04,28.26,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
490,Volume_Stochastic_MACD_ADX,LINKUSDT,4h,10000,8575.24,-1424.76,-14.25,-14.25,-14.25,29,9,20,31.03,0.63,3.1,-0.49,16.94,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.02, TP:0.12, TS:0.02",4h
491,Stochastic_Momentum,LINKUSDT,4h,10000,8555.47,-1444.53,-14.45,-14.45,-14.45,168,57,111,33.93,0.91,3.19,-0.03,33.98,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",4h
492,VWAP_Breakout,LINKUSDT,1h,10000,8546.74,-1453.26,-14.53,-14.53,-14.53,43,10,33,23.26,0.69,2.76,-0.33,20.83,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
493,Conservative_Growth,LINKUSDT,1h,10000,8543.17,-1456.83,-14.57,-14.57,-14.57,86,25,61,29.07,0.74,1.76,-0.16,21.12,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
494,BB_Stochastic_Combo,LINKUSDT,1h,10000,8534.76,-1465.24,-14.65,-14.65,-14.65,121,42,79,34.71,0.79,1.69,-0.1,21.39,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
495,Support_Resistance_Bounce,LINKUSDT,1h,10000,8534.76,-1465.24,-14.65,-14.65,-14.65,121,42,79,34.71,0.79,1.69,-0.1,21.39,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
496,Trend_Pullback_Entry,LINKUSDT,1h,10000,8505.56,-1494.44,-14.94,-14.94,-14.94,113,37,76,32.74,0.77,1.76,-0.12,23.15,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
497,Conservative_Entry,LINKUSDT,1h,10000,8494.98,-1505.02,-15.05,-15.05,-15.05,138,47,91,34.06,0.82,1.85,-0.09,21.4,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.05, TS:0.008",1h
498,VWAP_Break_Entry,LINKUSDT,1h,10000,8495.26,-1504.74,-15.05,-15.05,-15.05,44,13,31,29.55,0.7,3.16,-0.32,23.0,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",1h
499,VWAP_Momentum_Pro,LINKUSDT,1h,10000,8493.49,-1506.51,-15.07,-15.07,-15.07,45,13,32,28.89,0.64,2.28,-0.34,18.94,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",1h
500,EMA_Convergence_Pro,LINKUSDT,1h,10000,8484.79,-1515.21,-15.15,-15.15,-15.15,65,18,47,27.69,0.67,2.12,-0.23,20.68,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
501,Volume_Spike_Trend,LINKUSDT,4h,10000,8484.49,-1515.51,-15.16,-15.16,-15.16,137,47,90,34.31,0.9,3.59,-0.05,29.21,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
502,EMA_ADX_Pro,LINKUSDT,4h,10000,8484.49,-1515.51,-15.16,-15.16,-15.16,137,47,90,34.31,0.9,3.59,-0.05,29.21,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
503,Volume_EMA_Trade,LINKUSDT,4h,10000,8484.49,-1515.51,-15.16,-15.16,-15.16,137,47,90,34.31,0.9,3.59,-0.05,29.21,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
504,ADX_Strength_Pro,LINKUSDT,4h,10000,8484.49,-1515.51,-15.16,-15.16,-15.16,137,47,90,34.31,0.9,3.59,-0.05,29.21,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
505,Stochastic_Reversal,LINKUSDT,4h,10000,8475.67,-1524.33,-15.24,-15.24,-15.24,85,33,52,38.82,0.83,3.61,-0.12,35.27,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",4h
506,Bollinger_Bounce,LINKUSDT,4h,10000,8475.67,-1524.33,-15.24,-15.24,-15.24,85,33,52,38.82,0.83,3.61,-0.12,35.27,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.005, TP:0.05, TS:0.005",4h
507,Supertrend_ADX_Pro,LINKUSDT,4h,10000,8432.07,-1567.93,-15.68,-15.68,-15.68,136,46,90,33.82,0.9,3.6,-0.05,29.21,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
508,EMA_BB_Stochastic,LINKUSDT,1h,10000,8399.62,-1600.38,-16.0,-16.0,-16.0,84,27,57,32.14,0.69,1.59,-0.19,22.69,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
509,BB_Stochastic_VWAP,LINKUSDT,1h,10000,8399.62,-1600.38,-16.0,-16.0,-16.0,84,27,57,32.14,0.69,1.59,-0.19,22.69,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
510,EMA_Retracement,LINKUSDT,1h,10000,8398.8,-1601.2,-16.01,-16.01,-16.01,114,37,77,32.46,0.77,1.76,-0.13,21.05,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
511,EMA_Divergence,LINKUSDT,1h,10000,8398.8,-1601.2,-16.01,-16.01,-16.01,114,37,77,32.46,0.77,1.76,-0.13,21.05,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",1h
512,BB_EMA_VWAP,LINKUSDT,1h,10000,8314.62,-1685.38,-16.85,-16.85,-16.85,69,20,49,28.99,0.65,2.08,-0.24,22.27,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.012, TP:0.08, TS:0.012",1h
513,RSI_Recovery,LINKUSDT,4h,10000,8300.45,-1699.55,-17.0,-17.0,-17.0,151,45,106,29.8,0.89,3.23,-0.06,34.25,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
514,VWAP_Breakout,LINKUSDT,4h,10000,8294.82,-1705.18,-17.05,-17.05,-17.05,23,6,17,26.09,0.56,3.88,-0.76,20.84,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.018, TP:0.1, TS:0.018",4h
515,Trend_Channel_Bounce,LINKUSDT,1h,10000,8291.57,-1708.43,-17.08,-17.08,-17.08,102,35,67,34.31,0.72,1.66,-0.16,23.44,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
516,RSI_BB_VWAP,LINKUSDT,1h,10000,8210.08,-1789.92,-17.9,-17.9,-17.9,104,37,67,35.58,0.71,1.63,-0.17,24.19,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.01, TP:0.07, TS:0.01",1h
517,Multi_Indicator,LINKUSDT,4h,10000,8205.19,-1794.81,-17.95,-17.95,-17.95,91,31,60,34.07,0.84,3.87,-0.14,29.42,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
518,EMA_RSI_MACD_ADX,LINKUSDT,4h,10000,8205.19,-1794.81,-17.95,-17.95,-17.95,91,31,60,34.07,0.84,3.87,-0.14,29.42,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
519,RSI_Divergence_Pro,LINKUSDT,4h,10000,8197.05,-1802.95,-18.03,-18.03,-18.03,83,28,55,33.73,0.81,4.04,-0.15,37.66,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
520,RSI_Bullish_Divergence,LINKUSDT,4h,10000,8197.05,-1802.95,-18.03,-18.03,-18.03,83,28,55,33.73,0.81,4.04,-0.15,37.66,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
521,RSI_BB_Combo,LINKUSDT,4h,10000,8197.05,-1802.95,-18.03,-18.03,-18.03,83,28,55,33.73,0.81,4.04,-0.15,37.66,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.008, TP:0.06, TS:0.008",4h
522,Supertrend_Confirm,LINKUSDT,4h,10000,8154.5,-1845.5,-18.45,-18.45,-18.45,90,30,60,33.33,0.84,3.89,-0.15,29.42,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
523,Supertrend_RSI_MACD_ADX,LINKUSDT,4h,10000,8154.5,-1845.5,-18.45,-18.45,-18.45,90,30,60,33.33,0.84,3.89,-0.15,29.42,C,Inactive,Historical_Parquet,166 days,2025-10-01,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.015, TP:0.09, TS:0.015",4h
524,Mega_Confirmation,LINKUSDT,1h,10000,8151.78,-1848.22,-18.48,-18.48,-18.48,27,7,20,25.93,0.5,2.81,-0.74,18.55,C,Inactive,Historical_Parquet,41 days,2026-02-03,2026-03-16,Entry:0.01% + Exit:0.01%,"SL:0.025, TP:0.15, TS:0.025",1h
